id,price_doc
30721,5213764.5
30722,6738409.0
30723,6419716.0
30724,12401028.0
30725,6906790.0
30726,12940058.0
30727,9917984.0
30728,10840074.0
30729,3672762.8
30730,6510354.0
30731,6432434.0
30732,4920462.5
30733,9066370.0
30734,7401239.5
30735,5881109.0
30736,6064014.5
30737,7479345.0
30738,6772595.0
30739,5337514.5
30740,7334715.0
30741,12299010.0
30742,4344257.5
30743,5091060.5
30744,10381034.0
30745,7264314.0
30746,5936344.0
30747,16628330.0
30748,16923328.0
30749,5633308.0
30750,6967055.5
30751,3659675.8
30752,8572948.0
30753,10783982.0
30754,5944627.5
30755,5031412.0
30756,6218567.0
30757,5350968.5
30758,11609238.0
30759,6439187.0
30760,4661496.0
30761,10495796.0
30762,6937036.0
30763,12991196.0
30764,6113762.5
30765,6167751.0
30766,3898713.0
30767,10669644.0
30768,4782315.5
30769,7826035.0
30770,6173013.5
30771,3123818.2
30772,8706628.0
30773,7983080.0
30774,5748618.0
30775,12252876.0
30776,5968794.5
30777,6113378.5
30778,9907334.0
30779,6714281.5
30780,8524914.0
30781,6913844.5
30782,5438730.0
30783,5624235.5
30784,3851406.0
30785,5661042.0
30786,4436757.5
30787,6399342.5
30788,5764547.0
30789,7718538.0
30790,7058425.0
30791,10437586.0
30792,7553364.5
30793,12729002.0
30794,13468582.0
30795,10938654.0
30796,12954984.0
30797,15222852.0
30798,3020782.8
30799,10872196.0
30800,15141376.0
30801,6386933.0
30802,22429336.0
30803,3121289.8
30804,3761246.8
30805,15733688.0
30806,7378620.5
30807,6544546.5
30808,11348120.0
30809,5252435.5
30810,11985556.0
30811,4576695.5
30812,5663636.0
30813,4824484.5
30814,2962784.8
30815,4058529.2
30816,8509948.0
30817,2088349.4
30818,8338190.5
30819,8974744.0
30820,5521422.5
30821,24530080.0
30822,9540410.0
30823,8143204.5
30824,3597588.8
30825,5590832.0
30826,10922724.0
30827,5730837.0
30828,5938146.5
30829,6055509.0
30830,10126664.0
30831,7538319.0
30832,6372380.5
30833,5801073.0
30834,4369687.0
30835,8051978.0
30836,6783604.5
30837,5455601.5
30838,4223866.5
30839,6519578.5
30840,11743986.0
30841,13582726.0
30842,8068654.5
30843,5951593.0
30844,6652228.5
30845,9459262.0
30846,4577647.5
30847,6342544.0
30848,8745798.0
30849,4858789.0
30850,4225416.5
30851,5104013.5
30852,7133659.5
30853,4323481.0
30854,6179859.5
30855,8216353.5
30856,9740364.0
30857,2499784.8
30858,4492518.0
30859,6017233.0
30860,6406491.5
30861,8966618.0
30862,6932621.5
30863,5954739.0
30864,6902327.0
30865,9963268.0
30866,6759194.0
30867,6060084.5
30868,9517652.0
30869,6087636.0
30870,5341041.0
30871,9003020.0
30872,4980644.0
30873,4047206.5
30874,4780593.0
30875,7186770.5
30876,5298639.5
30877,10351476.0
30878,5927938.0
30879,10194782.0
30880,6314348.5
30881,2086956.1
30882,10586796.0
30883,3698220.5
30884,5950551.5
30885,5234585.0
30886,7728406.5
30887,6018117.0
30888,4735513.0
30889,5945224.5
30890,7812455.5
30891,3838859.5
30892,3880632.5
30893,4504219.5
30894,5979626.5
30895,4656381.0
30896,7158563.0
30897,8049175.0
30898,7705055.0
30899,7322291.5
30900,3250863.2
30901,6915024.5
30902,2193280.5
30903,7405055.0
30904,8212005.5
30905,5948460.5
30906,6397169.0
30907,12998366.0
30908,4492731.0
30909,13597558.0
30910,7588065.5
30911,4538871.0
30912,6919677.5
30913,20494078.0
30914,6184323.0
30915,8296199.5
30916,5840769.0
30917,8919724.0
30918,7190066.0
30919,4955021.5
30920,5263828.0
30921,3868350.8
30922,6397574.5
30923,3550737.0
30924,5542054.0
30925,14286304.0
30926,7529555.5
30927,8420504.0
30928,4728455.5
30929,5503729.0
30930,10471020.0
30931,12015770.0
30932,5255707.5
30933,5056065.0
30934,14225276.0
30935,7680710.5
30936,7284514.5
30937,9117154.0
30938,3858315.0
30939,9487556.0
30940,6582236.0
30941,6642201.5
30942,3492218.2
30943,6892646.0
30944,5223754.5
30945,4068998.0
30946,14366044.0
30947,7954971.0
30948,9091578.0
30949,6609739.0
30950,6646670.0
30951,16028530.0
30952,7746285.5
30953,10398336.0
30954,5019603.5
30955,7055537.0
30956,7673618.0
30957,6313155.5
30958,31916156.0
30959,8631914.0
30960,7819479.5
30961,9943914.0
30962,12089812.0
30963,3711654.2
30964,4929717.5
30965,7540757.0
30966,13969826.0
30967,12582054.0
30968,3823757.0
30969,3654272.5
30970,6549045.5
30971,10948672.0
30972,3786179.8
30973,5464721.5
30974,5316459.5
30975,8593000.0
30976,5322882.5
30977,7824409.0
30978,8044423.0
30979,3624346.2
30980,7175013.0
30981,5897168.5
30982,7074564.5
30983,4060651.2
30984,5972629.0
30985,3794553.0
30986,10061604.0
30987,9438144.0
30988,6561317.5
30989,7846077.0
30990,13404932.0
30991,9023896.0
30992,2937073.8
30993,7933874.5
30994,5653719.5
30995,8026108.0
30996,5929165.5
30997,7313574.0
30998,6511553.0
30999,6858497.0
31000,8431966.0
31001,6448631.5
31002,10845138.0
31003,10230778.0
31004,4495955.5
31005,3127659.0
31006,7859360.5
31007,5671202.0
31008,5567417.5
31009,6153058.5
31010,6743108.5
31011,4435186.5
31012,6178023.5
31013,7215096.0
31014,16570846.0
31015,8306571.0
31016,4424810.5
31017,9718686.0
31018,4862569.0
31019,4614588.0
31020,7770189.5
31021,12555910.0
31022,21883368.0
31023,10057994.0
31024,5014035.5
31025,6207558.0
31026,6784476.5
31027,4685622.5
31028,4359543.0
31029,9275834.0
31030,7368489.5
31031,9769164.0
31032,10479616.0
31033,8521632.0
31034,7307320.0
31035,10058770.0
31036,7172770.0
31037,26512376.0
31038,4398982.5
31039,10014370.0
31040,5894011.5
31041,4341708.5
31042,3527993.2
31043,6656118.5
31044,8910020.0
31045,7359462.0
31046,14411314.0
31047,8051512.5
31048,6107122.0
31049,5680436.5
31050,8000980.0
31051,6647596.0
31052,3993981.0
31053,17885642.0
31054,6340480.5
31055,5452441.5
31056,12432794.0
31057,5834925.0
31058,7694338.0
31059,3063437.5
31060,7292732.5
31061,6565712.5
31062,6577755.0
31063,3484391.2
31064,5236536.0
31065,10648052.0
31066,4500453.0
31067,8103746.0
31068,4343754.5
31069,4712039.5
31070,4913301.0
31071,3570348.5
31072,9073190.0
31073,2086956.1
31074,7634426.5
31075,6952703.0
31076,6873331.0
31077,5894812.5
31078,4534704.0
31079,5195630.0
31080,6573595.5
31081,2851332.0
31082,10849622.0
31083,5240949.0
31084,9694310.0
31085,12040578.0
31086,3982040.2
31087,5083195.5
31088,8506806.0
31089,6886232.5
31090,34551068.0
31091,3272452.5
31092,7475415.0
31093,6200521.5
31094,6407278.5
31095,5422549.0
31096,19048272.0
31097,10191826.0
31098,11107200.0
31099,16273552.0
31100,5006050.0
31101,4254716.5
31102,6317637.0
31103,10900328.0
31104,5609766.5
31105,9617972.0
31106,4647171.0
31107,9848550.0
31108,7180130.0
31109,5413015.5
31110,9493040.0
31111,10883858.0
31112,6300752.0
31113,3703610.5
31114,5170019.5
31115,5532773.0
31116,6359181.5
31117,6505224.5
31118,4038004.8
31119,3176421.5
31120,5469338.0
31121,6276017.5
31122,6308869.0
31123,5272172.5
31124,5694645.0
31125,14774054.0
31126,18238330.0
31127,5627164.0
31128,6355932.5
31129,5719090.5
31130,13048876.0
31131,7996376.5
31132,9612926.0
31133,11319950.0
31134,6619335.5
31135,10472974.0
31136,9794524.0
31137,4919883.0
31138,7447966.0
31139,3842198.5
31140,7415578.0
31141,7237817.0
31142,9761018.0
31143,5232382.0
31144,3790940.0
31145,6055203.5
31146,5635589.5
31147,13095496.0
31148,6109529.5
31149,2213179.2
31150,8656332.0
31151,4835461.0
31152,8086467.0
31153,5223090.0
31154,16783020.0
31155,6566220.0
31156,10218080.0
31157,3993765.5
31158,9075734.0
31159,6340747.5
31160,5581923.0
31161,3721339.8
31162,4737323.0
31163,5940497.0
31164,6275923.0
31165,6570912.0
31166,5925515.5
31167,8392910.0
31168,12099898.0
31169,8347875.0
31170,6176473.5
31171,12155286.0
31172,5430349.5
31173,11499806.0
31174,10786254.0
31175,16578868.0
31176,5029294.5
31177,8565726.0
31178,4233809.0
31179,4673464.0
31180,4325877.0
31181,10981040.0
31182,7330623.5
31183,8484644.0
31184,5423260.5
31185,4495955.5
31186,8762732.0
31187,3704338.5
31188,5279524.5
31189,5173849.0
31190,7670040.0
31191,13171198.0
31192,4003937.2
31193,5503163.0
31194,9456958.0
31195,8120201.0
31196,5251247.0
31197,15421642.0
31198,6477570.5
31199,6594247.5
31200,10922270.0
31201,4201658.5
31202,3837542.2
31203,6365044.0
31204,3766708.2
31205,8976862.0
31206,5995560.5
31207,4277254.5
31208,5442022.5
31209,4507257.5
31210,5972260.0
31211,7820489.5
31212,5167546.0
31213,10814964.0
31214,6757411.0
31215,4979615.5
31216,5972629.0
31217,7475649.0
31218,8293628.0
31219,3773991.8
31220,7701948.0
31221,3776144.2
31222,7080890.5
31223,9783768.0
31224,7638342.0
31225,12629206.0
31226,6290835.5
31227,9640124.0
31228,11195450.0
31229,4898946.0
31230,5908756.0
31231,4294752.0
31232,7029401.5
31233,6475881.5
31234,7297317.5
31235,5401030.5
31236,6874785.5
31237,10664570.0
31238,6578880.5
31239,13776836.0
31240,7008988.5
31241,6446906.0
31242,7472053.5
31243,3775908.2
31244,7524105.0
31245,8696868.0
31246,11309110.0
31247,5667596.0
31248,7568378.0
31249,9844392.0
31250,5739519.0
31251,7418339.5
31252,6277737.0
31253,9345068.0
31254,6181985.0
31255,12494120.0
31256,7079106.5
31257,5094533.5
31258,9682632.0
31259,12326524.0
31260,8269961.0
31261,25202034.0
31262,5948460.5
31263,6342220.0
31264,3858970.0
31265,11428582.0
31266,8175179.5
31267,3944890.5
31268,4458592.5
31269,8587422.0
31270,4481519.5
31271,5596186.0
31272,17839510.0
31273,8262954.5
31274,5858192.0
31275,6677914.5
31276,5844343.0
31277,4901676.5
31278,14251602.0
31279,14906856.0
31280,7561511.0
31281,7251594.0
31282,12498708.0
31283,6454357.0
31284,4162270.0
31285,5746975.0
31286,7637840.0
31287,10046078.0
31288,4455723.5
31289,9669370.0
31290,5896128.5
31291,6532577.0
31292,4006208.5
31293,7376293.0
31294,3693451.0
31295,18555778.0
31296,9838262.0
31297,8584928.0
31298,3849153.5
31299,9820168.0
31300,7457870.0
31301,6235874.5
31302,5552555.0
31303,8758568.0
31304,7317345.0
31305,9234514.0
31306,3253064.8
31307,6044971.0
31308,7975862.0
31309,9227454.0
31310,61735920.0
31311,5511522.5
31312,5646622.0
31313,12996992.0
31314,6526316.0
31315,9958868.0
31316,11813154.0
31317,18846644.0
31318,9487218.0
31319,6682000.5
31320,6408984.0
31321,6956746.5
31322,7022001.5
31323,7941975.0
31324,6958861.5
31325,6427202.0
31326,5653711.0
31327,8390790.0
31328,14571660.0
31329,5471924.5
31330,11311602.0
31331,8645616.0
31332,6045239.5
31333,5261254.0
31334,4443913.5
31335,8990708.0
31336,8343873.0
31337,7213520.0
31338,4637313.0
31339,5223361.5
31340,7117323.5
31341,9836930.0
31342,5241073.0
31343,3414340.8
31344,4118660.2
31345,5012020.0
31346,3772143.8
31347,9159070.0
31348,11704982.0
31349,10677128.0
31350,3636231.2
31351,5854210.0
31352,10300858.0
31353,5269728.0
31354,7945691.5
31355,9549218.0
31356,4445976.5
31357,5391880.5
31358,2604388.5
31359,6704022.5
31360,10506816.0
31361,5193942.0
31362,10080970.0
31363,5469737.0
31364,3855460.2
31365,3542566.2
31366,7169908.5
31367,10349902.0
31368,6580614.0
31369,4425111.0
31370,9528008.0
31371,9217824.0
31372,7622421.5
31373,5480679.5
31374,6720080.0
31375,6097739.0
31376,6578737.0
31377,9597898.0
31378,6069608.5
31379,35352656.0
31380,5122566.0
31381,8695722.0
31382,5805696.5
31383,8228394.0
31384,25256916.0
31385,13460548.0
31386,9098022.0
31387,13590872.0
31388,5283350.5
31389,4770947.0
31390,7325584.0
31391,5214073.0
31392,10286896.0
31393,8719864.0
31394,5887713.0
31395,4326469.5
31396,9623220.0
31397,7619968.5
31398,2202631.0
31399,12243508.0
31400,4293448.5
31401,11621852.0
31402,10105850.0
31403,5359712.5
31404,4680853.0
31405,4371169.0
31406,6416606.5
31407,3347840.0
31408,6389410.0
31409,4299574.0
31410,11728472.0
31411,8285500.5
31412,11186982.0
31413,7723746.5
31414,4516462.0
31415,15215360.0
31416,6941160.5
31417,4466715.0
31418,8171479.0
31419,11230972.0
31420,10195940.0
31421,7440898.0
31422,6735491.0
31423,7535325.0
31424,15734014.0
31425,6775883.0
31426,4749424.5
31427,5875106.5
31428,8123860.0
31429,12727494.0
31430,4959460.5
31431,5447917.0
31432,5285337.5
31433,6273775.5
31434,3798118.8
31435,11111998.0
31436,9515682.0
31437,12521186.0
31438,9087134.0
31439,10392388.0
31440,6868923.5
31441,6800948.0
31442,7674037.0
31443,13493714.0
31444,7319817.0
31445,10226918.0
31446,14075192.0
31447,6690095.5
31448,7328529.5
31449,9116046.0
31450,6953827.0
31451,8256387.5
31452,11733538.0
31453,3237375.5
31454,5791514.0
31455,8312866.0
31456,5234450.0
31457,5491866.0
31458,17049852.0
31459,9077956.0
31460,5359198.5
31461,4647611.0
31462,3832396.0
31463,5533413.0
31464,8140493.5
31465,5380900.0
31466,46529500.0
31467,3596998.5
31468,14138892.0
31469,5167129.5
31470,5520240.0
31471,12798346.0
31472,2681370.0
31473,7585866.5
31474,3978851.5
31475,7716942.5
31476,21280982.0
31477,7498540.5
31478,5328017.0
31479,6418181.0
31480,10162948.0
31481,8732018.0
31482,10951402.0
31483,9979220.0
31484,6891544.0
31485,3612516.2
31486,3197625.0
31487,4980729.5
31488,14774868.0
31489,8048281.0
31490,5513634.5
31491,6253330.0
31492,8210625.5
31493,9196398.0
31494,5945982.0
31495,5481083.0
31496,8623444.0
31497,4819630.5
31498,6637122.0
31499,10364602.0
31500,11255910.0
31501,9944546.0
31502,9690294.0
31503,5754396.0
31504,10186478.0
31505,18759074.0
31506,8252608.0
31507,7195416.5
31508,6353441.0
31509,5935015.5
31510,6453524.5
31511,5252375.0
31512,5945551.5
31513,24126448.0
31514,26899480.0
31515,2475653.0
31516,17675812.0
31517,6364638.5
31518,8424830.0
31519,6314554.0
31520,6779236.5
31521,5285103.0
31522,4447699.0
31523,6910978.0
31524,9875104.0
31525,11319474.0
31526,5894807.5
31527,7512983.5
31528,4398515.0
31529,5958639.0
31530,6763475.5
31531,10268726.0
31532,5958049.5
31533,14144854.0
31534,8238582.0
31535,10655952.0
31536,7384478.5
31537,4427020.5
31538,5031193.0
31539,3887843.5
31540,9646012.0
31541,2878216.0
31542,5791550.5
31543,3523607.8
31544,5216728.5
31545,7840298.5
31546,12484528.0
31547,5900868.5
31548,5679804.0
31549,5703907.0
31550,5247884.0
31551,6107574.5
31552,7944463.0
31553,7000826.0
31554,8021536.5
31555,3943332.8
31556,7801960.0
31557,6213514.5
31558,10050522.0
31559,2820397.8
31560,8414710.0
31561,7131528.5
31562,35865930.0
31563,4167555.2
31564,8631416.0
31565,9366430.0
31566,6004258.0
31567,18893744.0
31568,7062782.5
31569,7678624.5
31570,7048584.5
31571,6800990.0
31572,3502919.8
31573,5693915.0
31574,10767990.0
31575,5922158.5
31576,7144405.0
31577,5211161.5
31578,8636210.0
31579,5394641.5
31580,8044204.5
31581,5777150.5
31582,6767372.0
31583,9133518.0
31584,4035606.5
31585,6683541.0
31586,12736384.0
31587,14860382.0
31588,9552864.0
31589,3755454.0
31590,5992514.5
31591,6653345.5
31592,7669169.0
31593,7658982.0
31594,8734496.0
31595,5538665.5
31596,3938939.2
31597,6168723.5
31598,3851989.0
31599,6952208.5
31600,7581170.5
31601,15546816.0
31602,5624195.0
31603,16584700.0
31604,4386061.5
31605,5358232.0
31606,6595662.5
31607,8024608.5
31608,5599211.0
31609,5745450.5
31610,7998636.5
31611,6344774.5
31612,5960387.5
31613,5030207.0
31614,14963758.0
31615,9903848.0
31616,11794754.0
31617,4701298.5
31618,7332401.5
31619,11281472.0
31620,4451565.5
31621,6879191.5
31622,33563830.0
31623,10137358.0
31624,5085028.5
31625,10069736.0
31626,5499025.5
31627,7875007.0
31628,11795088.0
31629,9978532.0
31630,4004152.5
31631,6167005.5
31632,19731972.0
31633,5506825.0
31634,8332138.0
31635,13508274.0
31636,6172797.5
31637,5468773.5
31638,8460896.0
31639,3738399.5
31640,10404040.0
31641,4102513.5
31642,3044068.5
31643,6216814.5
31644,11625828.0
31645,5838739.5
31646,9452756.0
31647,7450358.0
31648,11459028.0
31649,5897057.0
31650,7053255.5
31651,12906926.0
31652,5478303.0
31653,5788968.0
31654,6083365.0
31655,4356293.0
31656,23564092.0
31657,7564264.0
31658,4475679.0
31659,7776499.5
31660,5746791.5
31661,5497564.5
31662,7213423.5
31663,4038714.5
31664,3780656.2
31665,4493869.5
31666,5605117.5
31667,8497072.0
31668,10081650.0
31669,12707708.0
31670,7239951.5
31671,6323426.5
31672,9132964.0
31673,7728578.5
31674,9403088.0
31675,7736899.0
31676,7598083.0
31677,5030763.0
31678,5314173.5
31679,8993028.0
31680,7900928.0
31681,6387475.5
31682,3712411.5
31683,6687152.5
31684,5255006.0
31685,3443918.8
31686,11845146.0
31687,11694416.0
31688,10317386.0
31689,3718670.8
31690,8478152.0
31691,3632030.2
31692,4486668.5
31693,6690153.0
31694,7307740.5
31695,7271961.5
31696,3530351.8
31697,5239063.0
31698,3509458.2
31699,5613564.5
31700,5032771.5
31701,9435378.0
31702,6352350.0
31703,9346612.0
31704,6278098.0
31705,9360134.0
31706,5929410.5
31707,11556408.0
31708,9059900.0
31709,5384677.5
31710,11483780.0
31711,7980949.5
31712,8408542.0
31713,5696073.0
31714,6025257.5
31715,5459110.5
31716,6091472.5
31717,10757138.0
31718,5155836.0
31719,7505690.0
31720,4953475.0
31721,4895827.0
31722,6299841.0
31723,5790868.0
31724,6334350.0
31725,5627065.0
31726,13894252.0
31727,6798001.0
31728,4894268.5
31729,7664696.5
31730,3733472.5
31731,7321243.0
31732,8174745.5
31733,3819454.2
31734,4445417.0
31735,2818119.0
31736,6663520.0
31737,5123677.5
31738,5711731.0
31739,6211481.0
31740,7959605.0
31741,12045756.0
31742,12956210.0
31743,7498265.5
31744,5190358.5
31745,3813405.2
31746,10146544.0
31747,5314199.0
31748,17953586.0
31749,5696265.0
31750,9683868.0
31751,8759326.0
31752,4478405.0
31753,4132785.2
31754,8024481.0
31755,11448848.0
31756,2366322.2
31757,6552834.5
31758,6465117.5
31759,7101971.5
31760,6580820.5
31761,19807824.0
31762,2649012.0
31763,11926198.0
31764,6771929.0
31765,4239665.5
31766,8691696.0
31767,3835411.0
31768,7279303.5
31769,9760806.0
31770,3888372.2
31771,3840112.8
31772,8600166.0
31773,6016601.5
31774,6907122.5
31775,11576194.0
31776,2179447.0
31777,4371122.0
31778,11430036.0
31779,9010942.0
31780,7248886.5
31781,7902936.0
31782,6777786.5
31783,3840024.8
31784,5472692.0
31785,5817156.5
31786,5256039.0
31787,6731816.5
31788,6068810.5
31789,6574180.5
31790,3828513.2
31791,9370124.0
31792,7804614.5
31793,9078050.0
31794,7191308.5
31795,5918467.0
31796,5104690.0
31797,16763308.0
31798,8693742.0
31799,4913969.0
31800,5896404.5
31801,3400655.5
31802,7441854.0
31803,7885247.0
31804,5224351.0
31805,3480383.0
31806,7411893.5
31807,6652429.5
31808,9017068.0
31809,7327142.0
31810,3889493.2
31811,7978824.0
31812,6893411.0
31813,6662311.5
31814,5850092.0
31815,6491929.5
31816,5077591.5
31817,3599411.8
31818,6995250.5
31819,6048513.5
31820,11169598.0
31821,13082220.0
31822,4848908.0
31823,4925290.0
31824,3847133.2
31825,5298493.5
31826,6494230.0
31827,7903906.5
31828,6113688.5
31829,8689260.0
31830,6842783.5
31831,3369012.0
31832,12593590.0
31833,11597048.0
31834,6632356.5
31835,4963845.0
31836,7226509.5
31837,3644174.8
31838,8725220.0
31839,5005870.5
31840,10262130.0
31841,5246923.5
31842,7864701.0
31843,3482305.5
31844,6274552.0
31845,9107594.0
31846,5246780.0
31847,5278530.5
31848,5873426.5
31849,9547624.0
31850,6531468.0
31851,12282394.0
31852,7090772.0
31853,9650470.0
31854,6468682.5
31855,5071077.0
31856,6193483.0
31857,9382106.0
31858,12502808.0
31859,33034600.0
31860,7615526.0
31861,14848846.0
31862,7463813.5
31863,9923202.0
31864,3474638.5
31865,4262559.5
31866,3041467.8
31867,8824892.0
31868,5244010.5
31869,10998984.0
31870,3574301.0
31871,5174805.0
31872,11749234.0
31873,6357751.5
31874,5298438.0
31875,5794876.5
31876,5314620.0
31877,22693378.0
31878,3797535.8
31879,8519224.0
31880,9439330.0
31881,5004813.0
31882,14601106.0
31883,5262525.5
31884,5393383.0
31885,5935339.5
31886,8148281.5
31887,9852298.0
31888,4285306.5
31889,13136106.0
31890,5082469.0
31891,3482390.5
31892,3729119.2
31893,17686676.0
31894,8467286.0
31895,3895050.8
31896,3525444.8
31897,3542947.8
31898,4034640.2
31899,4240413.5
31900,6320789.0
31901,7282451.0
31902,7604178.5
31903,7648395.0
31904,4473661.0
31905,6896541.0
31906,4435859.0
31907,3793403.0
31908,3902562.0
31909,7808216.5
31910,4476608.5
31911,3780821.5
31912,6461976.0
31913,8062356.0
31914,6520299.5
31915,7252354.5
31916,4527734.5
31917,5381836.5
31918,4706958.5
31919,6963116.5
31920,4108760.0
31921,5630928.5
31922,6697632.0
31923,12245724.0
31924,10050980.0
31925,7027477.0
31926,8933512.0
31927,11657436.0
31928,7408255.0
31929,15974806.0
31930,7983858.0
31931,6780185.5
31932,8703708.0
31933,7437409.5
31934,5666557.5
31935,5378673.0
31936,4099830.5
31937,7107511.5
31938,5571262.0
31939,6412839.5
31940,7399876.5
31941,32892186.0
31942,6377893.5
31943,8593294.0
31944,5096119.0
31945,5897720.0
31946,11152012.0
31947,8621516.0
31948,6544432.0
31949,9929156.0
31950,13161210.0
31951,5887137.0
31952,5995828.5
31953,3919655.5
31954,11920380.0
31955,5308552.0
31956,9378304.0
31957,4833185.5
31958,4733689.5
31959,12218386.0
31960,7215152.5
31961,8610320.0
31962,5140356.0
31963,7703826.5
31964,5125843.0
31965,6485241.0
31966,14340288.0
31967,13568826.0
31968,6792423.0
31969,23961400.0
31970,5929138.0
31971,4422654.0
31972,5509740.5
31973,5035411.5
31974,7391056.5
31975,4183928.0
31976,4525661.0
31977,9465604.0
31978,5478947.5
31979,5168038.0
31980,5172525.5
31981,6441973.5
31982,9697974.0
31983,11636992.0
31984,7364306.5
31985,5323907.5
31986,4481183.0
31987,6089261.5
31988,8443686.0
31989,13558032.0
31990,3743612.5
31991,9946760.0
31992,5179440.0
31993,8248144.5
31994,7422241.0
31995,7045512.0
31996,11037482.0
31997,5391499.0
31998,3871978.5
31999,5786540.5
32000,6557241.5
32001,63668920.0
32002,20992066.0
32003,10577542.0
32004,7567177.5
32005,5143181.0
32006,16550434.0
32007,9991370.0
32008,7152040.5
32009,3770899.5
32010,8085448.5
32011,5044737.5
32012,2082833.0
32013,5493170.0
32014,6362118.5
32015,8416458.0
32016,6912926.5
32017,11524870.0
32018,7468626.5
32019,5825740.5
32020,5946131.5
32021,9317010.0
32022,5608969.0
32023,4297477.0
32024,6095324.5
32025,5859330.0
32026,4930005.0
32027,8455552.0
